TEAM ID,TEAM NAME,TEAM ABBR,OPP ABBR,GAME DATE,HOME/AWAY,POINTS,REBOUNDS,ASSISTS,TURNOVERS,WIN,SEASON_TYPE
1612709920.0,Raptors 905,RAP,WCB,2024-02-11,Away,99,33,18,14,0,Regular Season
1612709927.0,Wisconsin Herd,WIS,GRG,2024-02-11,Away,105,57,27,9,1,Regular Season
1610612760.0,Oklahoma City Thunder,OKC,SAC,2024-02-11,Home,127,36,30,9,1,Regular Season
1612709923.0,Windy City Bulls,WCB,RAP,2024-02-11,Home,113,56,26,14,1,Regular Season
1610612738.0,Boston Celtics,BOS,MIA,2024-02-11,Away,110,42,27,9,1,Regular Season
1610612748.0,Miami Heat,MIA,BOS,2024-02-11,Home,106,45,21,7,0,Regular Season
1612709917.0,Grand Rapids Gold,GRG,WIS,2024-02-11,Home,86,41,22,12,0,Regular Season
1610612758.0,Sacramento Kings,SAC,OKC,2024-02-11,Away,113,40,32,18,0,Regular Season
1612709926.0,Memphis Hustle,MHU,TEX,2024-02-11,Home,137,45,34,11,1,Regular Season
1612709903.0,Salt Lake City Stars,SLC,SBL,2024-02-10,Away,123,55,32,15,1,Regular Season
1610612751.0,Brooklyn Nets,BKN,SAS,2024-02-10,Home,123,41,31,11,1,Regular Season
1610612741.0,Chicago Bulls,CHI,ORL,2024-02-10,Away,108,43,21,8,0,Regular Season
1610612752.0,New York Knicks,NYK,IND,2024-02-10,Home,111,32,16,9,0,Regular Season
1610612765.0,Detroit Pistons,DET,LAC,2024-02-10,Away,106,57,27,14,0,Regular Season
1612709904.0,Sioux Falls Skyforce,SXF,RCR,2024-02-10,Home,103,54,27,17,1,Regular Season
1610612753.0,Orlando Magic,ORL,CHI,2024-02-10,Home,114,48,23,15,1,Regular Season
1610612745.0,Houston Rockets,HOU,ATL,2024-02-10,Away,113,58,22,17,0,Regular Season
1612709909.0,Delaware Blue Coats,DEL,AUS,2024-02-10,Home,87,39,18,9,0,Regular Season
1612709890.0,Austin Spurs,AUS,DEL,2024-02-10,Away,128,55,24,9,1,Regular Season
1610612756.0,Phoenix Suns,PHX,GSW,2024-02-10,Away,112,42,28,14,0,Regular Season
1610612760.0,Oklahoma City Thunder,OKC,DAL,2024-02-10,Away,111,40,23,10,0,Regular Season
1610612759.0,San Antonio Spurs,SAS,BKN,2024-02-10,Away,103,41,20,14,0,Regular Season
1610612766.0,Charlotte Hornets,CHA,MEM,2024-02-10,Home,115,43,30,19,1,Regular Season
1612709905.0,South Bay Lakers,SBL,SLC,2024-02-10,Home,103,43,26,22,0,Regular Season
1612709922.0,Greensboro Swarm,GBO,LIN,2024-02-10,Home,102,43,23,19,1,Regular Season
1612709911.0,Iowa Wolves,IWA,SCW,2024-02-10,Away,114,50,28,12,0,Regular Season
1612709902.0,Santa Cruz Warriors,SCW,IWA,2024-02-10,Home,116,52,34,15,1,Regular Season
1612709915.0,Maine Celtics,MNE,MCC,2024-02-10,Home,106,43,25,10,1,Regular Season
1610612742.0,Dallas Mavericks,DAL,OKC,2024-02-10,Home,146,54,30,12,1,Regular Season
1610612761.0,Toronto Raptors,TOR,CLE,2024-02-10,Home,95,40,22,11,0,Regular Season
1610612763.0,Memphis Grizzlies,MEM,CHA,2024-02-10,Away,106,32,33,12,0,Regular Season
1610612744.0,Golden State Warriors,GSW,PHX,2024-02-10,Home,113,52,33,13,1,Regular Season
1610612764.0,Washington Wizards,WAS,PHI,2024-02-10,Home,113,39,28,15,0,Regular Season
1612709928.0,Capital City Go-Go,CCG,CPS,2024-02-10,Away,106,46,22,21,1,Regular Season
1612709889.0,Oklahoma City Blue,OKL,STO,2024-02-10,Away,107,36,21,13,0,Regular Season
1612709932.0,Motor City Cruise,MCC,MNE,2024-02-10,Away,96,48,18,14,0,Regular Season
1612709914.0,Stockton Kings,STO,OKL,2024-02-10,Home,121,46,30,20,1,Regular Season
1610612754.0,Indiana Pacers,IND,NYK,2024-02-10,Away,125,41,30,15,1,Regular Season
1610612739.0,Cleveland Cavaliers,CLE,TOR,2024-02-10,Away,119,47,36,10,1,Regular Season
1610612755.0,Philadelphia 76ers,PHI,WAS,2024-02-10,Away,119,48,28,11,1,Regular Season
1612709933.0,Rip City Remix,RCR,SXF,2024-02-10,Away,86,46,22,17,0,Regular Season
1610612757.0,Portland Trail Blazers,POR,NOP,2024-02-10,Home,84,42,19,17,0,Regular Season
1612709929.0,College Park Skyhawks,CPS,CCG,2024-02-10,Home,87,43,17,27,0,Regular Season
1612709921.0,Long Island Nets,LIN,GBO,2024-02-10,Away,96,39,20,11,0,Regular Season
1610612740.0,New Orleans Pelicans,NOP,POR,2024-02-10,Away,93,36,27,12,1,Regular Season
1610612737.0,Atlanta Hawks,ATL,HOU,2024-02-10,Home,122,41,25,11,1,Regular Season
1610612746.0,LA Clippers,LAC,DET,2024-02-10,Home,112,35,20,11,1,Regular Season
1610612749.0,Milwaukee Bucks,MIL,CHA,2024-02-09,Home,120,53,26,5,1,Regular Season
1612709911.0,Iowa Wolves,IWA,SCW,2024-02-09,Away,122,47,30,18,0,Regular Season
1612709890.0,Austin Spurs,AUS,DEL,2024-02-09,Away,123,50,27,22,0,Regular Season
1612709904.0,Sioux Falls Skyforce,SXF,RCR,2024-02-09,Home,109,53,25,17,1,Regular Season
1612709921.0,Long Island Nets,LIN,GBO,2024-02-09,Away,96,39,24,18,0,Regular Season
1612709925.0,Osceola Magic,OSC,WCB,2024-02-09,Away,110,44,32,16,1,Regular Season
1610612761.0,Toronto Raptors,TOR,HOU,2024-02-09,Home,107,41,24,11,1,Regular Season
1610612758.0,Sacramento Kings,SAC,DEN,2024-02-09,Home,135,42,32,16,1,Regular Season
1612709910.0,Fort Wayne Mad Ants,FWN,STO,2024-02-09,Away,113,31,28,18,0,Regular Season
1610612766.0,Charlotte Hornets,CHA,MIL,2024-02-09,Away,84,48,17,13,0,Regular Season
1612709933.0,Rip City Remix,RCR,SXF,2024-02-09,Away,108,42,24,15,0,Regular Season
1612709919.0,Westchester Knicks,WES,BHM,2024-02-09,Home,139,55,30,11,1,Regular Season
1612709909.0,Delaware Blue Coats,DEL,AUS,2024-02-09,Home,125,34,24,6,1,Regular Season
1610612764.0,Washington Wizards,WAS,BOS,2024-02-09,Away,129,39,32,12,0,Regular Season
1610612743.0,Denver Nuggets,DEN,SAC,2024-02-09,Away,106,35,26,20,0,Regular Season
1612709893.0,Cleveland Charge,CLC,WIS,2024-02-09,Home,79,43,21,14,0,Regular Season
1612709923.0,Windy City Bulls,WCB,OSC,2024-02-09,Home,101,53,24,20,0,Regular Season
1610612738.0,Boston Celtics,BOS,WAS,2024-02-09,Home,133,49,25,13,1,Regular Season
1610612737.0,Atlanta Hawks,ATL,PHI,2024-02-09,Away,127,40,31,13,1,Regular Season
1612709913.0,Birmingham Squadron,BHM,WES,2024-02-09,Away,128,36,29,4,0,Regular Season
1612709914.0,Stockton Kings,STO,FWN,2024-02-09,Home,125,37,18,16,1,Regular Season
1612709922.0,Greensboro Swarm,GBO,LIN,2024-02-09,Home,103,47,22,17,1,Regular Season
1610612740.0,New Orleans Pelicans,NOP,LAL,2024-02-09,Away,122,41,28,13,0,Regular Season
1610612747.0,Los Angeles Lakers,LAL,NOP,2024-02-09,Home,139,32,32,7,1,Regular Season
1612709902.0,Santa Cruz Warriors,SCW,IWA,2024-02-09,Home,128,45,33,17,1,Regular Season
1612709918.0,Texas Legends,TEX,MHU,2024-02-09,Away,135,43,32,15,1,Regular Season
1612709926.0,Memphis Hustle,MHU,TEX,2024-02-09,Home,128,44,29,12,0,Regular Season
1610612755.0,Philadelphia 76ers,PHI,ATL,2024-02-09,Home,121,49,24,9,0,Regular Season
1610612745.0,Houston Rockets,HOU,TOR,2024-02-09,Away,104,48,22,21,0,Regular Season
1612709927.0,Wisconsin Herd,WIS,CLC,2024-02-09,Away,98,50,21,14,1,Regular Season
1610612752.0,New York Knicks,NYK,DAL,2024-02-08,Home,108,46,27,14,0,Regular Season
1610612744.0,Golden State Warriors,GSW,IND,2024-02-08,Away,131,49,33,17,1,Regular Season
1612709917.0,Grand Rapids Gold,GRG,CPS,2024-02-08,Home,107,45,29,13,1,Regular Season
1612709908.0,Rio Grande Valley Vipers,RGV,CCG,2024-02-08,Away,110,40,15,25,0,Regular Season
1610612763.0,Memphis Grizzlies,MEM,CHI,2024-02-08,Home,110,34,26,9,0,Regular Season
1610612741.0,Chicago Bulls,CHI,MEM,2024-02-08,Away,118,46,24,14,1,Regular Season
1612709915.0,Maine Celtics,MNE,MCC,2024-02-08,Home,112,40,19,13,0,Regular Season
1612709913.0,Birmingham Squadron,BHM,WES,2024-02-08,Away,141,52,37,17,1,Regular Season
1612709925.0,Osceola Magic,OSC,WCB,2024-02-08,Away,129,49,27,18,1,Regular Season
1610612756.0,Phoenix Suns,PHX,UTA,2024-02-08,Home,129,37,37,12,1,Regular Season
1610612749.0,Milwaukee Bucks,MIL,MIN,2024-02-08,Home,105,35,35,13,0,Regular Season
1610612757.0,Portland Trail Blazers,POR,DET,2024-02-08,Home,122,38,29,15,0,Regular Season
1612709919.0,Westchester Knicks,WES,BHM,2024-02-08,Home,105,34,26,15,0,Regular Season
1612709932.0,Motor City Cruise,MCC,MNE,2024-02-08,Away,120,45,27,10,1,Regular Season
1610612765.0,Detroit Pistons,DET,POR,2024-02-08,Away,128,45,26,16,1,Regular Season
1610612754.0,Indiana Pacers,IND,GSW,2024-02-08,Home,109,30,31,14,0,Regular Season
1612709928.0,Capital City Go-Go,CCG,RGV,2024-02-08,Home,133,48,29,23,1,Regular Season
1610612739.0,Cleveland Cavaliers,CLE,BKN,2024-02-08,Away,118,48,26,15,1,Regular Season
1610612742.0,Dallas Mavericks,DAL,NYK,2024-02-08,Away,122,40,30,8,1,Regular Season
1610612743.0,Denver Nuggets,DEN,LAL,2024-02-08,Away,114,50,33,12,1,Regular Season
1610612750.0,Minnesota Timberwolves,MIN,MIL,2024-02-08,Away,129,43,34,8,1,Regular Season
1612709923.0,Windy City Bulls,WCB,OSC,2024-02-08,Home,113,44,25,12,0,Regular Season
1610612759.0,San Antonio Spurs,SAS,ORL,2024-02-08,Away,111,27,29,14,0,Regular Season
1610612747.0,Los Angeles Lakers,LAL,DEN,2024-02-08,Home,106,39,27,7,0,Regular Season
1610612753.0,Orlando Magic,ORL,SAS,2024-02-08,Home,127,39,34,16,1,Regular Season
1612709929.0,College Park Skyhawks,CPS,GRG,2024-02-08,Away,97,41,23,13,0,Regular Season
1610612762.0,Utah Jazz,UTA,PHX,2024-02-08,Away,115,52,28,15,0,Regular Season
1612709924.0,Ontario Clippers,ONT,OKL,2024-02-08,Home,110,40,22,7,0,Regular Season
1610612751.0,Brooklyn Nets,BKN,CLE,2024-02-08,Home,95,34,22,12,0,Regular Season
1612709889.0,Oklahoma City Blue,OKL,ONT,2024-02-08,Away,118,44,27,15,1,Regular Season
1612709924.0,Ontario Clippers,ONT,GLI,2024-02-07,Home,110,35,24,9,1,Regular Season
1610612739.0,Cleveland Cavaliers,CLE,WAS,2024-02-07,Away,114,46,25,14,1,Regular Season
1610612744.0,Golden State Warriors,GSW,PHI,2024-02-07,Away,127,52,30,12,1,Regular Season
1612709902.0,Santa Cruz Warriors,SCW,SLC,2024-02-07,Away,110,41,27,17,0,Regular Season
1612709910.0,Fort Wayne Mad Ants,FWN,CLC,2024-02-07,Home,109,59,25,21,1,Regular Season
1612709929.0,College Park Skyhawks,CPS,GRG,2024-02-07,Away,106,36,21,15,0,Regular Season
1610612738.0,Boston Celtics,BOS,ATL,2024-02-07,Home,125,45,33,14,1,Regular Season
1612709917.0,Grand Rapids Gold,GRG,CPS,2024-02-07,Home,125,40,31,13,1,Regular Season
1610612766.0,Charlotte Hornets,CHA,TOR,2024-02-07,Home,117,38,27,10,0,Regular Season
1612709903.0,Salt Lake City Stars,SLC,SCW,2024-02-07,Home,128,43,29,11,1,Regular Season
1612709914.0,Stockton Kings,STO,MHU,2024-02-07,Away,115,55,24,14,1,Regular Season
1610612764.0,Washington Wizards,WAS,CLE,2024-02-07,Home,106,47,27,15,0,Regular Season
1610612755.0,Philadelphia 76ers,PHI,GSW,2024-02-07,Home,104,40,21,14,0,Regular Season
1610612737.0,Atlanta Hawks,ATL,BOS,2024-02-07,Away,117,49,24,9,0,Regular Season
1610612759.0,San Antonio Spurs,SAS,MIA,2024-02-07,Away,104,46,30,14,0,Regular Season
1612709927.0,Wisconsin Herd,WIS,LIN,2024-02-07,Away,133,58,32,19,1,Regular Season
1612709893.0,Cleveland Charge,CLC,FWN,2024-02-07,Away,73,35,16,16,0,Regular Season
1612709922.0,Greensboro Swarm,GBO,AUS,2024-02-07,Home,82,37,19,14,0,Regular Season
1610612758.0,Sacramento Kings,SAC,DET,2024-02-07,Home,120,33,31,4,0,Regular Season
1610612746.0,LA Clippers,LAC,NOP,2024-02-07,Home,106,37,23,19,0,Regular Season
1612709926.0,Memphis Hustle,MHU,STO,2024-02-07,Home,93,42,19,13,0,Regular Season
1610612765.0,Detroit Pistons,DET,SAC,2024-02-07,Away,133,48,32,11,1,Regular Season
1612709921.0,Long Island Nets,LIN,WIS,2024-02-07,Home,118,37,22,14,0,Regular Season
1610612740.0,New Orleans Pelicans,NOP,LAC,2024-02-07,Away,117,38,30,12,1,Regular Season
1612709930.0,G League Ignite,GLI,ONT,2024-02-07,Away,103,49,27,21,0,Regular Season
1612709890.0,Austin Spurs,AUS,GBO,2024-02-07,Away,108,60,22,23,1,Regular Season
1610612761.0,Toronto Raptors,TOR,CHA,2024-02-07,Away,123,41,30,9,1,Regular Season
1610612748.0,Miami Heat,MIA,SAS,2024-02-07,Home,116,45,29,10,1,Regular Season
1610612763.0,Memphis Grizzlies,MEM,NYK,2024-02-06,Away,113,35,33,18,0,Regular Season
1612709911.0,Iowa Wolves,IWA,SXF,2024-02-06,Home,122,45,24,12,1,Regular Season
1610612752.0,New York Knicks,NYK,MEM,2024-02-06,Home,123,37,28,10,1,Regular Season
1610612751.0,Brooklyn Nets,BKN,DAL,2024-02-06,Home,107,43,33,10,0,Regular Season
1610612749.0,Milwaukee Bucks,MIL,PHX,2024-02-06,Away,106,44,23,12,0,Regular Season
1610612754.0,Indiana Pacers,IND,HOU,2024-02-06,Home,132,25,35,12,1,Regular Season
1612709908.0,Rio Grande Valley Vipers,RGV,CCG,2024-02-06,Away,117,34,23,26,0,Regular Season
1612709933.0,Rip City Remix,RCR,MCC,2024-02-06,Away,127,44,30,11,1,Regular Season
1612709932.0,Motor City Cruise,MCC,RCR,2024-02-06,Home,120,41,27,12,0,Regular Season
1610612745.0,Houston Rockets,HOU,IND,2024-02-06,Away,129,48,26,15,0,Regular Season
1610612760.0,Oklahoma City Thunder,OKC,UTA,2024-02-06,Away,117,32,26,11,0,Regular Season
1610612762.0,Utah Jazz,UTA,OKC,2024-02-06,Home,124,48,29,17,1,Regular Season
1610612741.0,Chicago Bulls,CHI,MIN,2024-02-06,Home,129,48,24,14,1,Regular Season
1610612756.0,Phoenix Suns,PHX,MIL,2024-02-06,Home,114,49,17,13,1,Regular Season
1610612753.0,Orlando Magic,ORL,MIA,2024-02-06,Away,95,39,25,18,0,Regular Season
1612709928.0,Capital City Go-Go,CCG,RGV,2024-02-06,Home,135,47,27,28,1,Regular Season
1612709918.0,Texas Legends,TEX,OKL,2024-02-06,Away,94,32,16,10,0,Regular Season
1610612742.0,Dallas Mavericks,DAL,BKN,2024-02-06,Away,119,45,25,10,1,Regular Season
1612709904.0,Sioux Falls Skyforce,SXF,IWA,2024-02-06,Away,115,52,25,19,0,Regular Season
1610612750.0,Minnesota Timberwolves,MIN,CHI,2024-02-06,Away,123,42,28,13,0,Regular Season
1612709889.0,Oklahoma City Blue,OKL,TEX,2024-02-06,Home,145,72,31,13,1,Regular Season
1612709910.0,Fort Wayne Mad Ants,FWN,DEL,2024-02-06,Home,96,44,19,18,0,Regular Season
1612709909.0,Delaware Blue Coats,DEL,FWN,2024-02-06,Away,141,55,32,12,1,Regular Season
1610612748.0,Miami Heat,MIA,ORL,2024-02-06,Home,121,45,31,13,1,Regular Season
1612709931.0,Mexico City Capitanes,MXC,SLC,2024-02-05,Home,97,50,20,12,1,Regular Season
1610612747.0,Los Angeles Lakers,LAL,CHA,2024-02-05,Away,124,48,36,16,1,Regular Season
1612709921.0,Long Island Nets,LIN,RAP,2024-02-05,Home,118,56,24,11,1,Regular Season
1610612758.0,Sacramento Kings,SAC,CLE,2024-02-05,Away,110,40,28,12,0,Regular Season
1610612766.0,Charlotte Hornets,CHA,LAL,2024-02-05,Home,118,34,26,9,0,Regular Season
1610612751.0,Brooklyn Nets,BKN,GSW,2024-02-05,Home,98,38,23,10,0,Regular Season
1610612746.0,LA Clippers,LAC,ATL,2024-02-05,Away,149,36,32,7,1,Regular Season
1610612755.0,Philadelphia 76ers,PHI,DAL,2024-02-05,Home,102,51,20,11,0,Regular Season
1610612761.0,Toronto Raptors,TOR,NOP,2024-02-05,Away,100,38,27,18,0,Regular Season
1610612744.0,Golden State Warriors,GSW,BKN,2024-02-05,Away,109,60,24,13,1,Regular Season
1610612737.0,Atlanta Hawks,ATL,LAC,2024-02-05,Home,144,39,35,11,0,Regular Season
1610612740.0,New Orleans Pelicans,NOP,TOR,2024-02-05,Home,138,51,36,7,1,Regular Season
1610612742.0,Dallas Mavericks,DAL,PHI,2024-02-05,Away,118,44,28,9,1,Regular Season
1612709920.0,Raptors 905,RAP,LIN,2024-02-05,Away,116,40,26,14,0,Regular Season
1612709903.0,Salt Lake City Stars,SLC,MXC,2024-02-05,Away,89,49,18,22,0,Regular Season
1610612739.0,Cleveland Cavaliers,CLE,SAC,2024-02-05,Home,136,45,36,8,1,Regular Season
1612709926.0,Memphis Hustle,MHU,GLI,2024-02-04,Home,107,37,25,14,1,Regular Season
1610612761.0,Toronto Raptors,TOR,OKC,2024-02-04,Away,127,48,38,11,0,Regular Season
1610612762.0,Utah Jazz,UTA,MIL,2024-02-04,Home,123,52,31,16,1,Regular Season
1610612757.0,Portland Trail Blazers,POR,DEN,2024-02-04,Away,103,42,29,13,0,Regular Season
1612709925.0,Osceola Magic,OSC,MNE,2024-02-04,Home,112,53,29,12,1,Regular Season
1612709924.0,Ontario Clippers,ONT,SBL,2024-02-04,Away,113,53,27,15,1,Regular Season
1610612764.0,Washington Wizards,WAS,PHX,2024-02-04,Home,112,35,32,18,0,Regular Season
1610612753.0,Orlando Magic,ORL,DET,2024-02-04,Away,111,37,22,10,1,Regular Season
1612709931.0,Mexico City Capitanes,MXC,SLC,2024-02-04,Home,96,41,24,14,0,Regular Season
1612709903.0,Salt Lake City Stars,SLC,MXC,2024-02-04,Away,119,48,28,10,1,Regular Season
1612709893.0,Cleveland Charge,CLC,DEL,2024-02-04,Home,101,39,25,23,0,Regular Season
1610612743.0,Denver Nuggets,DEN,POR,2024-02-04,Home,112,42,26,8,1,Regular Season
1610612763.0,Memphis Grizzlies,MEM,BOS,2024-02-04,Away,91,46,19,20,0,Regular Season
1612709905.0,South Bay Lakers,SBL,ONT,2024-02-04,Home,99,47,20,17,0,Regular Season
1610612766.0,Charlotte Hornets,CHA,IND,2024-02-04,Home,99,43,18,10,0,Regular Season
1610612760.0,Oklahoma City Thunder,OKC,TOR,2024-02-04,Home,135,45,40,10,1,Regular Season
1610612765.0,Detroit Pistons,DET,ORL,2024-02-04,Home,99,36,22,15,0,Regular Season
1612709932.0,Motor City Cruise,MCC,BHM,2024-02-04,Away,133,45,29,10,1,Regular Season
1610612745.0,Houston Rockets,HOU,MIN,2024-02-04,Away,90,41,20,11,0,Regular Season
1612709913.0,Birmingham Squadron,BHM,MCC,2024-02-04,Home,115,36,25,18,0,Regular Season
1610612749.0,Milwaukee Bucks,MIL,UTA,2024-02-04,Away,108,32,27,11,0,Regular Season
1610612750.0,Minnesota Timberwolves,MIN,HOU,2024-02-04,Home,111,58,21,15,1,Regular Season
1610612746.0,LA Clippers,LAC,MIA,2024-02-04,Away,103,48,23,15,1,Regular Season
1610612748.0,Miami Heat,MIA,LAC,2024-02-04,Home,95,45,24,10,0,Regular Season
1612709915.0,Maine Celtics,MNE,OSC,2024-02-04,Away,89,50,19,9,0,Regular Season
1612709930.0,G League Ignite,GLI,MHU,2024-02-04,Away,89,45,19,15,0,Regular Season
1612709909.0,Delaware Blue Coats,DEL,CLC,2024-02-04,Away,135,46,42,14,1,Regular Season
1610612754.0,Indiana Pacers,IND,CHA,2024-02-04,Away,115,49,34,11,1,Regular Season
1610612756.0,Phoenix Suns,PHX,WAS,2024-02-04,Away,140,42,33,17,1,Regular Season
1610612738.0,Boston Celtics,BOS,MEM,2024-02-04,Home,131,57,30,10,1,Regular Season
1612709921.0,Long Island Nets,LIN,CCG,2024-02-03,Away,106,48,21,16,0,Regular Season
1612709908.0,Rio Grande Valley Vipers,RGV,RAP,2024-02-03,Away,108,43,28,14,1,Regular Season
1612709926.0,Memphis Hustle,MHU,GLI,2024-02-03,Home,125,44,26,16,1,Regular Season
1612709914.0,Stockton Kings,STO,AUS,2024-02-03,Away,103,36,21,12,0,Regular Season
1612709904.0,Sioux Falls Skyforce,SXF,IWA,2024-02-03,Away,157,33,36,8,1,Regular Season
1612709928.0,Capital City Go-Go,CCG,LIN,2024-02-03,Home,119,44,26,15,1,Regular Season
1612709930.0,G League Ignite,GLI,MHU,2024-02-03,Away,105,38,23,19,0,Regular Season
1610612755.0,Philadelphia 76ers,PHI,BKN,2024-02-03,Home,121,44,26,5,0,Regular Season
1612709918.0,Texas Legends,TEX,SCW,2024-02-03,Away,126,34,20,14,0,Regular Season
1612709902.0,Santa Cruz Warriors,SCW,TEX,2024-02-03,Home,139,43,31,7,1,Regular Season
1612709920.0,Raptors 905,RAP,RGV,2024-02-03,Home,105,38,21,21,0,Regular Season
1612709919.0,Westchester Knicks,WES,WIS,2024-02-03,Away,120,38,19,7,0,Regular Season
1610612752.0,New York Knicks,NYK,LAL,2024-02-03,Home,105,51,21,7,0,Regular Season
1610612747.0,Los Angeles Lakers,LAL,NYK,2024-02-03,Away,113,38,28,5,1,Regular Season
1612709913.0,Birmingham Squadron,BHM,MCC,2024-02-03,Home,116,34,27,9,0,Regular Season
1610612759.0,San Antonio Spurs,SAS,CLE,2024-02-03,Home,101,54,23,11,0,Regular Season
1610612737.0,Atlanta Hawks,ATL,GSW,2024-02-03,Home,141,57,27,8,1,Regular Season
1612709911.0,Iowa Wolves,IWA,SXF,2024-02-03,Home,156,40,45,11,0,Regular Season
1610612744.0,Golden State Warriors,GSW,ATL,2024-02-03,Away,134,57,26,14,0,Regular Season
1612709890.0,Austin Spurs,AUS,STO,2024-02-03,Home,105,37,17,16,1,Regular Season
1610612758.0,Sacramento Kings,SAC,CHI,2024-02-03,Away,123,40,33,16,1,Regular Season
1612709932.0,Motor City Cruise,MCC,BHM,2024-02-03,Away,121,51,26,11,1,Regular Season
1610612742.0,Dallas Mavericks,DAL,MIL,2024-02-03,Home,117,42,22,21,0,Regular Season
1612709927.0,Wisconsin Herd,WIS,WES,2024-02-03,Home,128,62,37,22,1,Regular Season
1610612739.0,Cleveland Cavaliers,CLE,SAS,2024-02-03,Away,117,51,31,9,1,Regular Season
1610612741.0,Chicago Bulls,CHI,SAC,2024-02-03,Home,115,47,24,16,0,Regular Season
1610612751.0,Brooklyn Nets,BKN,PHI,2024-02-03,Away,136,53,35,10,1,Regular Season
1610612749.0,Milwaukee Bucks,MIL,DAL,2024-02-03,Away,129,36,34,11,1,Regular Season
1612709905.0,South Bay Lakers,SBL,RCR,2024-02-02,Away,121,48,29,14,1,Regular Season
1610612744.0,Golden State Warriors,GSW,MEM,2024-02-02,Away,121,46,32,14,1,Regular Season
1610612766.0,Charlotte Hornets,CHA,OKC,2024-02-02,Away,106,35,22,14,0,Regular Season
1612709922.0,Greensboro Swarm,GBO,WCB,2024-02-02,Home,94,38,19,11,0,Regular Season
1610612760.0,Oklahoma City Thunder,OKC,CHA,2024-02-02,Home,126,44,31,16,1,Regular Season
1612709923.0,Windy City Bulls,WCB,GBO,2024-02-02,Away,101,55,19,11,1,Regular Season
1610612757.0,Portland Trail Blazers,POR,DEN,2024-02-02,Away,108,37,14,8,0,Regular Season
1610612748.0,Miami Heat,MIA,WAS,2024-02-02,Away,110,59,24,12,1,Regular Season
1610612764.0,Washington Wizards,WAS,MIA,2024-02-02,Home,102,43,28,8,0,Regular Season
1612709915.0,Maine Celtics,MNE,GRG,2024-02-02,Home,90,41,20,12,1,Regular Season
1612709893.0,Cleveland Charge,CLC,DEL,2024-02-02,Home,101,51,23,16,1,Regular Season
1610612746.0,LA Clippers,LAC,DET,2024-02-02,Away,136,36,31,9,1,Regular Season
1612709914.0,Stockton Kings,STO,AUS,2024-02-02,Away,111,36,32,17,0,Regular Season
1610612754.0,Indiana Pacers,IND,SAC,2024-02-02,Home,122,39,23,22,0,Regular Season
1610612761.0,Toronto Raptors,TOR,HOU,2024-02-02,Away,106,37,17,14,0,Regular Season
1612709909.0,Delaware Blue Coats,DEL,CLC,2024-02-02,Away,95,47,20,10,0,Regular Season
1612709917.0,Grand Rapids Gold,GRG,MNE,2024-02-02,Away,83,49,20,16,0,Regular Season
1610612750.0,Minnesota Timberwolves,MIN,ORL,2024-02-02,Home,106,38,24,17,0,Regular Season
1610612745.0,Houston Rockets,HOU,TOR,2024-02-02,Home,135,49,30,14,1,Regular Season
1610612743.0,Denver Nuggets,DEN,POR,2024-02-02,Home,120,48,34,11,1,Regular Season
1610612737.0,Atlanta Hawks,ATL,PHX,2024-02-02,Home,129,43,29,9,1,Regular Season
1610612753.0,Orlando Magic,ORL,MIN,2024-02-02,Away,108,42,24,13,1,Regular Season
1610612759.0,San Antonio Spurs,SAS,NOP,2024-02-02,Home,113,55,35,18,0,Regular Season
1610612758.0,Sacramento Kings,SAC,IND,2024-02-02,Away,133,38,26,16,1,Regular Season
1612709918.0,Texas Legends,TEX,SCW,2024-02-02,Away,119,51,20,18,0,Regular Season
1610612763.0,Memphis Grizzlies,MEM,GSW,2024-02-02,Home,101,37,30,13,0,Regular Season
1610612740.0,New Orleans Pelicans,NOP,SAS,2024-02-02,Away,114,39,29,9,1,Regular Season
1610612765.0,Detroit Pistons,DET,LAC,2024-02-02,Home,125,38,28,16,0,Regular Season
1612709902.0,Santa Cruz Warriors,SCW,TEX,2024-02-02,Home,122,46,32,20,1,Regular Season
1612709933.0,Rip City Remix,RCR,SBL,2024-02-02,Home,102,43,22,22,0,Regular Season
1610612756.0,Phoenix Suns,PHX,ATL,2024-02-02,Away,120,38,31,16,0,Regular Season
1612709890.0,Austin Spurs,AUS,STO,2024-02-02,Home,127,38,28,11,1,Regular Season
1610612752.0,New York Knicks,NYK,IND,2024-02-01,Home,109,60,15,10,1,Regular Season
1612709932.0,Motor City Cruise,MCC,FWN,2024-02-01,Home,91,51,15,20,0,Regular Season
1612709910.0,Fort Wayne Mad Ants,FWN,MCC,2024-02-01,Away,100,56,20,16,1,Regular Season
1610612755.0,Philadelphia 76ers,PHI,UTA,2024-02-01,Away,127,40,27,4,1,Regular Season
1612709913.0,Birmingham Squadron,BHM,CPS,2024-02-01,Away,115,36,31,13,0,Regular Season
1610612747.0,Los Angeles Lakers,LAL,BOS,2024-02-01,Away,114,52,30,7,1,Regular Season
1610612762.0,Utah Jazz,UTA,PHI,2024-02-01,Home,124,43,36,9,0,Regular Season
1612709919.0,Westchester Knicks,WES,WIS,2024-02-01,Away,100,43,19,11,0,Regular Season
1610612763.0,Memphis Grizzlies,MEM,CLE,2024-02-01,Home,101,43,25,12,0,Regular Season
1612709927.0,Wisconsin Herd,WIS,WES,2024-02-01,Home,107,60,26,13,1,Regular Season
1612709924.0,Ontario Clippers,ONT,OSC,2024-02-01,Away,127,43,25,9,1,Regular Season
